Province,Prefecture,County,Date(ignore),Month,Amt
zhe-jiang,hang-zhou,jian-de,20150301,2,133.4
zhe-jiang,hang-zhou,jian-de,20150401,3,111.9
zhe-jiang,hang-zhou,jian-de,20150501,4,136
zhe-jiang,hang-zhou,jian-de,20150601,5,196.8
zhe-jiang,hang-zhou,jian-de,20150701,6,409.7
zhe-jiang,hang-zhou,jian-de,20150801,7,236.1
zhe-jiang,hang-zhou,jian-de,20150901,8,140.6
zhe-jiang,hang-zhou,jian-de,20151001,9,117.1
zhe-jiang,hang-zhou,jian-de,20151101,10,77.2
zhe-jiang,hang-zhou,jian-de,20151201,11,258.2
zhe-jiang,hang-zhou,jian-de,20151231,12,105.8
zhe-jiang,hang-zhou,hang-zhou,20150201,1,63.7
zhe-jiang,hang-zhou,hang-zhou,20150301,2,145.5
zhe-jiang,hang-zhou,hang-zhou,20150401,3,134.7
zhe-jiang,hang-zhou,hang-zhou,20150501,4,196.2
zhe-jiang,hang-zhou,hang-zhou,20150601,5,115
zhe-jiang,hang-zhou,hang-zhou,20150701,6,322.9
zhe-jiang,hang-zhou,hang-zhou,20150801,7,321.7
zhe-jiang,hang-zhou,hang-zhou,20150901,8,266
zhe-jiang,hang-zhou,hang-zhou,20151001,9,114.5
zhe-jiang,hang-zhou,hang-zhou,20151101,10,47
zhe-jiang,hang-zhou,hang-zhou,20151201,11,204.8
zhe-jiang,hang-zhou,hang-zhou,20151231,12,102.1
zhe-jiang,hang-zhou,tong-lu,20150201,1,55.5
zhe-jiang,hang-zhou,tong-lu,20150301,2,146.3
zhe-jiang,hang-zhou,tong-lu,20150401,3,121.6
zhe-jiang,hang-zhou,tong-lu,20150501,4,161
zhe-jiang,hang-zhou,tong-lu,20150601,5,158.6
zhe-jiang,hang-zhou,tong-lu,20150701,6,224.9
zhe-jiang,hang-zhou,tong-lu,20150801,7,355.1
zhe-jiang,hang-zhou,tong-lu,20150901,8,173
zhe-jiang,hang-zhou,tong-lu,20151001,9,122.1
zhe-jiang,hang-zhou,tong-lu,20151101,10,51.2
zhe-jiang,hang-zhou,tong-lu,20151201,11,226.9
zhe-jiang,hang-zhou,tong-lu,20151231,12,110.4
zhe-jiang,hang-zhou,chun-an,20150201,1,46.8
zhe-jiang,hang-zhou,chun-an,20150301,2,170.4
zhe-jiang,hang-zhou,chun-an,20150401,3,134.1
zhe-jiang,hang-zhou,chun-an,20150501,4,155.5
zhe-jiang,hang-zhou,chun-an,20150601,5,189.8
zhe-jiang,hang-zhou,chun-an,20150701,6,327.6
zhe-jiang,hang-zhou,chun-an,20150801,7,199.4
zhe-jiang,hang-zhou,chun-an,20150901,8,196.1
zhe-jiang,hang-zhou,chun-an,20151001,9,89.9
zhe-jiang,hang-zhou,chun-an,20151101,10,66.2
zhe-jiang,hang-zhou,chun-an,20151201,11,264.8
zhe-jiang,hang-zhou,chun-an,20151231,12,84.2
zhe-jiang,hang-zhou,xiao-shan,20150201,1,76.7
zhe-jiang,hang-zhou,xiao-shan,20150301,2,133.7
zhe-jiang,hang-zhou,xiao-shan,20150401,3,134.2
zhe-jiang,hang-zhou,xiao-shan,20150501,4,181.7
zhe-jiang,hang-zhou,xiao-shan,20150601,5,98
zhe-jiang,hang-zhou,xiao-shan,20150701,6,256.7
zhe-jiang,hang-zhou,xiao-shan,20150801,7,281.7
zhe-jiang,hang-zhou,xiao-shan,20150901,8,207.9
zhe-jiang,hang-zhou,xiao-shan,20151001,9,100.7
zhe-jiang,hang-zhou,xiao-shan,20151101,10,49.2
zhe-jiang,hang-zhou,xiao-shan,20151201,11,221.3
zhe-jiang,hang-zhou,xiao-shan,20151231,12,99.3
zhe-jiang,wen-zhou,le-qing,20150201,1,47.1
zhe-jiang,wen-zhou,le-qing,20150301,2,53
zhe-jiang,wen-zhou,le-qing,20150401,3,94.5
zhe-jiang,wen-zhou,le-qing,20150501,4,39.2
zhe-jiang,wen-zhou,le-qing,20150601,5,131.1
zhe-jiang,wen-zhou,le-qing,20150701,6,76
zhe-jiang,wen-zhou,le-qing,20150801,7,124.6
zhe-jiang,wen-zhou,le-qing,20150901,8,128
zhe-jiang,wen-zhou,le-qing,20151001,9,186.1
zhe-jiang,wen-zhou,le-qing,20151101,10,51.6
zhe-jiang,wen-zhou,le-qing,20151201,11,99.5
zhe-jiang,wen-zhou,le-qing,20151231,12,196.3
zhe-jiang,wen-zhou,ping-yang,20150201,1,82.4
zhe-jiang,wen-zhou,ping-yang,20150301,2,46.6
zhe-jiang,wen-zhou,ping-yang,20150401,3,116.4
zhe-jiang,wen-zhou,ping-yang,20150501,4,79.8
zhe-jiang,wen-zhou,ping-yang,20150601,5,128.3
zhe-jiang,wen-zhou,ping-yang,20150701,6,118.8
zhe-jiang,wen-zhou,ping-yang,20150801,7,219.9
zhe-jiang,wen-zhou,ping-yang,20150901,8,435
zhe-jiang,wen-zhou,ping-yang,20151001,9,217.3
zhe-jiang,wen-zhou,ping-yang,20151101,10,42.4
zhe-jiang,wen-zhou,ping-yang,20151201,11,107.6
zhe-jiang,wen-zhou,ping-yang,20151231,12,181.6
zhe-jiang,wen-zhou,wen-cheng,20150201,1,58.2
zhe-jiang,wen-zhou,wen-cheng,20150301,2,52.8
zhe-jiang,wen-zhou,wen-cheng,20150401,3,122.3
zhe-jiang,wen-zhou,wen-cheng,20150501,4,55.6
zhe-jiang,wen-zhou,wen-cheng,20150601,5,202
zhe-jiang,wen-zhou,wen-cheng,20150701,6,116.8
zhe-jiang,wen-zhou,wen-cheng,20150801,7,195.7
zhe-jiang,wen-zhou,wen-cheng,20150901,8,548.7
zhe-jiang,wen-zhou,wen-cheng,20151001,9,259.1
zhe-jiang,wen-zhou,wen-cheng,20151101,10,46.6
zhe-jiang,wen-zhou,wen-cheng,20151201,11,168.7
zhe-jiang,wen-zhou,wen-cheng,20151231,12,171.5
zhe-jiang,wen-zhou,yong-jia,20150201,1,59.2
zhe-jiang,wen-zhou,yong-jia,20150301,2,71.7
zhe-jiang,wen-zhou,yong-jia,20150401,3,93.2
zhe-jiang,wen-zhou,yong-jia,20150501,4,45.5
zhe-jiang,wen-zhou,yong-jia,20150601,5,155.2
zhe-jiang,wen-zhou,yong-jia,20150701,6,117.1
zhe-jiang,wen-zhou,yong-jia,20150801,7,180
zhe-jiang,wen-zhou,yong-jia,20150901,8,279.9
zhe-jiang,wen-zhou,yong-jia,20151001,9,267.7
zhe-jiang,wen-zhou,yong-jia,20151101,10,44.2
zhe-jiang,wen-zhou,yong-jia,20151201,11,147.1
zhe-jiang,wen-zhou,yong-jia,20151231,12,180.8
zhe-jiang,wen-zhou,tai-shun,20150201,1,66.7
zhe-jiang,wen-zhou,tai-shun,20150301,2,79.2
zhe-jiang,wen-zhou,tai-shun,20150401,3,191.7
zhe-jiang,wen-zhou,tai-shun,20150501,4,74.8
zhe-jiang,wen-zhou,tai-shun,20150601,5,196.4
zhe-jiang,wen-zhou,tai-shun,20150701,6,139.9
zhe-jiang,wen-zhou,tai-shun,20150801,7,180.3
zhe-jiang,wen-zhou,tai-shun,20150901,8,633.8
zhe-jiang,wen-zhou,tai-shun,20151001,9,415
zhe-jiang,wen-zhou,tai-shun,20151101,10,68.6
zhe-jiang,wen-zhou,tai-shun,20151201,11,138.3
zhe-jiang,wen-zhou,tai-shun,20151231,12,183.2
zhe-jiang,wen-zhou,dong-tou,20150201,1,45.7
zhe-jiang,wen-zhou,dong-tou,20150301,2,56.1
zhe-jiang,wen-zhou,dong-tou,20150401,3,129.1
zhe-jiang,wen-zhou,dong-tou,20150501,4,60.9
zhe-jiang,wen-zhou,dong-tou,20150601,5,113.3
zhe-jiang,wen-zhou,dong-tou,20150701,6,64.7
zhe-jiang,wen-zhou,dong-tou,20150801,7,147.5
zhe-jiang,wen-zhou,dong-tou,20150901,8,135.9
zhe-jiang,wen-zhou,dong-tou,20151001,9,132.3
zhe-jiang,wen-zhou,dong-tou,20151101,10,36.5
zhe-jiang,wen-zhou,dong-tou,20151201,11,109.9
zhe-jiang,wen-zhou,dong-tou,20151231,12,180
zhe-jiang,wen-zhou,wen-zhou,20150201,1,67.3
zhe-jiang,wen-zhou,wen-zhou,20150301,2,67.2
zhe-jiang,wen-zhou,wen-zhou,20150401,3,101.1
zhe-jiang,wen-zhou,wen-zhou,20150501,4,37.6
zhe-jiang,wen-zhou,wen-zhou,20150601,5,123.5
zhe-jiang,wen-zhou,wen-zhou,20150701,6,84.7
zhe-jiang,wen-zhou,wen-zhou,20150801,7,196.6
zhe-jiang,wen-zhou,wen-zhou,20150901,8,381.3
zhe-jiang,wen-zhou,wen-zhou,20151001,9,193.5
zhe-jiang,wen-zhou,wen-zhou,20151101,10,41.4
zhe-jiang,wen-zhou,wen-zhou,20151201,11,124.9
zhe-jiang,wen-zhou,wen-zhou,20151231,12,190.3
zhe-jiang,wen-zhou,rui-an,20150201,1,71.6
zhe-jiang,wen-zhou,rui-an,20150301,2,51.2
zhe-jiang,wen-zhou,rui-an,20150401,3,137.7
zhe-jiang,wen-zhou,rui-an,20150501,4,69.5
zhe-jiang,wen-zhou,rui-an,20150601,5,146.6
zhe-jiang,wen-zhou,rui-an,20150701,6,116.5
zhe-jiang,wen-zhou,rui-an,20150801,7,172.8
zhe-jiang,wen-zhou,rui-an,20150901,8,330
zhe-jiang,wen-zhou,rui-an,20151001,9,270.6
zhe-jiang,wen-zhou,rui-an,20151101,10,44
zhe-jiang,wen-zhou,rui-an,20151201,11,110.6
zhe-jiang,wen-zhou,rui-an,20151231,12,180.5
zhe-jiang,wen-zhou,cang-nan,20150201,1,82.4
zhe-jiang,wen-zhou,cang-nan,20150301,2,46.6
zhe-jiang,wen-zhou,cang-nan,20150401,3,116.4
zhe-jiang,wen-zhou,cang-nan,20150501,4,79.8
zhe-jiang,wen-zhou,cang-nan,20150601,5,128.3
zhe-jiang,wen-zhou,cang-nan,20150701,6,118.8
zhe-jiang,wen-zhou,cang-nan,20150801,7,219.9
zhe-jiang,wen-zhou,cang-nan,20150901,8,435
zhe-jiang,wen-zhou,cang-nan,20151001,9,217.3
zhe-jiang,wen-zhou,cang-nan,20151101,10,42.4
zhe-jiang,wen-zhou,cang-nan,20151201,11,107.6
zhe-jiang,wen-zhou,cang-nan,20151231,12,181.6
zhe-jiang,hu-zhou,an-ji,20150201,1,60.3
zhe-jiang,hu-zhou,an-ji,20150301,2,133.2
zhe-jiang,hu-zhou,an-ji,20150401,3,112.3
zhe-jiang,hu-zhou,an-ji,20150501,4,136.1
zhe-jiang,hu-zhou,an-ji,20150601,5,134.9
zhe-jiang,hu-zhou,an-ji,20150701,6,185.2
zhe-jiang,hu-zhou,an-ji,20150801,7,270.1
zhe-jiang,hu-zhou,an-ji,20150901,8,224
zhe-jiang,hu-zhou,an-ji,20151001,9,85.9
zhe-jiang,hu-zhou,an-ji,20151101,10,96.2
zhe-jiang,hu-zhou,an-ji,20151201,11,127.5
zhe-jiang,hu-zhou,an-ji,20151231,12,84.7
zhe-jiang,hu-zhou,de-qing,20150201,1,66.2
zhe-jiang,hu-zhou,de-qing,20150301,2,140.7
zhe-jiang,hu-zhou,de-qing,20150401,3,126.3
zhe-jiang,hu-zhou,de-qing,20150501,4,113.6
zhe-jiang,hu-zhou,de-qing,20150601,5,109.8
zhe-jiang,hu-zhou,de-qing,20150701,6,212.5
zhe-jiang,hu-zhou,de-qing,20150801,7,231.5
zhe-jiang,hu-zhou,de-qing,20150901,8,180.1
zhe-jiang,hu-zhou,de-qing,20151001,9,87.2
zhe-jiang,hu-zhou,de-qing,20151101,10,104.5
zhe-jiang,hu-zhou,de-qing,20151201,11,156.1
zhe-jiang,hu-zhou,de-qing,20151231,12,77
zhe-jiang,hu-zhou,hu-zhou,20150201,1,59.4
zhe-jiang,hu-zhou,hu-zhou,20150301,2,113.6
zhe-jiang,hu-zhou,hu-zhou,20150401,3,90.1
zhe-jiang,hu-zhou,hu-zhou,20150501,4,110.9
zhe-jiang,hu-zhou,hu-zhou,20150601,5,119.7
zhe-jiang,hu-zhou,hu-zhou,20150701,6,180.4
zhe-jiang,hu-zhou,hu-zhou,20150801,7,187.2
zhe-jiang,hu-zhou,hu-zhou,20150901,8,194.6
zhe-jiang,hu-zhou,hu-zhou,20151001,9,132.8
zhe-jiang,hu-zhou,hu-zhou,20151101,10,100.4
zhe-jiang,hu-zhou,hu-zhou,20151201,11,107.7
zhe-jiang,hu-zhou,hu-zhou,20151231,12,78.3
zhe-jiang,hu-zhou,chang-xing,20150201,1,61.5
zhe-jiang,hu-zhou,chang-xing,20150301,2,111.4
zhe-jiang,hu-zhou,chang-xing,20150401,3,118.1
zhe-jiang,hu-zhou,chang-xing,20150501,4,142.1
zhe-jiang,hu-zhou,chang-xing,20150601,5,168.1
zhe-jiang,hu-zhou,chang-xing,20150701,6,241.9
zhe-jiang,hu-zhou,chang-xing,20150801,7,283.2
zhe-jiang,hu-zhou,chang-xing,20150901,8,153.5
zhe-jiang,hu-zhou,chang-xing,20151001,9,178.2
zhe-jiang,hu-zhou,chang-xing,20151101,10,81.8
zhe-jiang,hu-zhou,chang-xing,20151201,11,136.4
zhe-jiang,hu-zhou,chang-xing,20151231,12,62.2
zhe-jiang,shao-xing,shang-yu,20150201,1,74.9
zhe-jiang,shao-xing,shang-yu,20150301,2,126.2
zhe-jiang,shao-xing,shang-yu,20150401,3,126
zhe-jiang,shao-xing,shang-yu,20150501,4,146.7
zhe-jiang,shao-xing,shang-yu,20150601,5,121.3
zhe-jiang,shao-xing,shang-yu,20150701,6,175.4
zhe-jiang,shao-xing,shang-yu,20150801,7,336.7
zhe-jiang,shao-xing,shang-yu,20150901,8,247.4
zhe-jiang,shao-xing,shang-yu,20151001,9,160.8
zhe-jiang,shao-xing,shang-yu,20151101,10,45.3
zhe-jiang,shao-xing,shang-yu,20151201,11,217.3
zhe-jiang,shao-xing,shang-yu,20151231,12,102.8
zhe-jiang,shao-xing,sheng-zhou,20150201,1,44.3
zhe-jiang,shao-xing,sheng-zhou,20150301,2,102.4
zhe-jiang,shao-xing,sheng-zhou,20150401,3,84.9
zhe-jiang,shao-xing,sheng-zhou,20150501,4,91.5
zhe-jiang,shao-xing,sheng-zhou,20150601,5,113.1
zhe-jiang,shao-xing,sheng-zhou,20150701,6,222.5
zhe-jiang,shao-xing,sheng-zhou,20150801,7,293
zhe-jiang,shao-xing,sheng-zhou,20150901,8,194.8
zhe-jiang,shao-xing,sheng-zhou,20151001,9,182.8
zhe-jiang,shao-xing,sheng-zhou,20151101,10,40.2
zhe-jiang,shao-xing,sheng-zhou,20151201,11,226.7
zhe-jiang,shao-xing,sheng-zhou,20151231,12,111.9
zhe-jiang,shao-xing,xin-chang,20150201,1,50.9
zhe-jiang,shao-xing,xin-chang,20150301,2,108.1
zhe-jiang,shao-xing,xin-chang,20150401,3,93.2
zhe-jiang,shao-xing,xin-chang,20150501,4,100
zhe-jiang,shao-xing,xin-chang,20150601,5,145.9
zhe-jiang,shao-xing,xin-chang,20150701,6,245.2
zhe-jiang,shao-xing,xin-chang,20150801,7,287.2
zhe-jiang,shao-xing,xin-chang,20150901,8,340.6
zhe-jiang,shao-xing,xin-chang,20151001,9,231.6
zhe-jiang,shao-xing,xin-chang,20151101,10,50.4
zhe-jiang,shao-xing,xin-chang,20151201,11,228.1
zhe-jiang,shao-xing,xin-chang,20151231,12,115.3
zhe-jiang,shao-xing,ke-qiao,20150201,1,84
zhe-jiang,shao-xing,ke-qiao,20150301,2,127.4
zhe-jiang,shao-xing,ke-qiao,20150401,3,108.6
zhe-jiang,shao-xing,ke-qiao,20150501,4,180.9
zhe-jiang,shao-xing,ke-qiao,20150601,5,109.6
zhe-jiang,shao-xing,ke-qiao,20150701,6,196.2
zhe-jiang,shao-xing,ke-qiao,20150801,7,320.3
zhe-jiang,shao-xing,ke-qiao,20150901,8,157.6
zhe-jiang,shao-xing,ke-qiao,20151001,9,111
zhe-jiang,shao-xing,ke-qiao,20151101,10,48.2
zhe-jiang,shao-xing,ke-qiao,20151201,11,230.7
zhe-jiang,shao-xing,ke-qiao,20151231,12,98.1
zhe-jiang,shao-xing,zhu-ji,20150201,1,69.1
zhe-jiang,shao-xing,zhu-ji,20150301,2,131.3
zhe-jiang,shao-xing,zhu-ji,20150401,3,108.4
zhe-jiang,shao-xing,zhu-ji,20150501,4,118.3
zhe-jiang,shao-xing,zhu-ji,20150601,5,113.3
zhe-jiang,shao-xing,zhu-ji,20150701,6,239.4
zhe-jiang,shao-xing,zhu-ji,20150801,7,389.7
zhe-jiang,shao-xing,zhu-ji,20150901,8,101.3
zhe-jiang,shao-xing,zhu-ji,20151001,9,135.9
zhe-jiang,shao-xing,zhu-ji,20151101,10,63.1
zhe-jiang,shao-xing,zhu-ji,20151201,11,249.9
zhe-jiang,shao-xing,zhu-ji,20151231,12,104.3
zhe-jiang,shao-xing,yue-cheng,20150201,1,84
zhe-jiang,shao-xing,yue-cheng,20150301,2,127.4
zhe-jiang,shao-xing,yue-cheng,20150401,3,108.6
zhe-jiang,shao-xing,yue-cheng,20150501,4,180.9
zhe-jiang,shao-xing,yue-cheng,20150601,5,109.6
zhe-jiang,shao-xing,yue-cheng,20150701,6,196.2
zhe-jiang,shao-xing,yue-cheng,20150801,7,320.3
zhe-jiang,shao-xing,yue-cheng,20150901,8,157.6
zhe-jiang,shao-xing,yue-cheng,20151001,9,111
zhe-jiang,shao-xing,yue-cheng,20151101,10,48.2
zhe-jiang,shao-xing,yue-cheng,20151201,11,230.7
zhe-jiang,shao-xing,yue-cheng,20151231,12,98.1
zhe-jiang,zhou-shan,ding-hai,20150201,1,62.4
zhe-jiang,zhou-shan,ding-hai,20150301,2,110
zhe-jiang,zhou-shan,ding-hai,20150401,3,106
zhe-jiang,zhou-shan,ding-hai,20150501,4,71.1
zhe-jiang,zhou-shan,ding-hai,20150601,5,98.6
zhe-jiang,zhou-shan,ding-hai,20150701,6,139
zhe-jiang,zhou-shan,ding-hai,20150801,7,448.6
zhe-jiang,zhou-shan,ding-hai,20150901,8,174.4
zhe-jiang,zhou-shan,ding-hai,20151001,9,165.3
zhe-jiang,zhou-shan,ding-hai,20151101,10,63.5
zhe-jiang,zhou-shan,ding-hai,20151201,11,210.4
zhe-jiang,zhou-shan,ding-hai,20151231,12,108.8
zhe-jiang,zhou-shan,dai-shan,20150201,1,67
zhe-jiang,zhou-shan,dai-shan,20150301,2,88
zhe-jiang,zhou-shan,dai-shan,20150401,3,118.4
zhe-jiang,zhou-shan,dai-shan,20150501,4,77.7
zhe-jiang,zhou-shan,dai-shan,20150601,5,111.6
zhe-jiang,zhou-shan,dai-shan,20150701,6,127.9
zhe-jiang,zhou-shan,dai-shan,20150801,7,230.8
zhe-jiang,zhou-shan,dai-shan,20150901,8,152.1
zhe-jiang,zhou-shan,dai-shan,20151001,9,87.6
zhe-jiang,zhou-shan,dai-shan,20151101,10,88.9
zhe-jiang,zhou-shan,dai-shan,20151201,11,183.2
zhe-jiang,zhou-shan,dai-shan,20151231,12,91.5
zhe-jiang,zhou-shan,sheng-si,20150201,1,78.9
zhe-jiang,zhou-shan,sheng-si,20150301,2,93.3
zhe-jiang,zhou-shan,sheng-si,20150401,3,92.4
zhe-jiang,zhou-shan,sheng-si,20150501,4,71.9
zhe-jiang,zhou-shan,sheng-si,20150601,5,115
zhe-jiang,zhou-shan,sheng-si,20150701,6,187.4
zhe-jiang,zhou-shan,sheng-si,20150801,7,173.7
zhe-jiang,zhou-shan,sheng-si,20150901,8,75.1
zhe-jiang,zhou-shan,sheng-si,20151001,9,40.1
zhe-jiang,zhou-shan,sheng-si,20151101,10,57
zhe-jiang,zhou-shan,sheng-si,20151201,11,107.3
zhe-jiang,zhou-shan,sheng-si,20151231,12,82.2
zhe-jiang,zhou-shan,pu-tuo,20150201,1,80.8
zhe-jiang,zhou-shan,pu-tuo,20150301,2,99.5
zhe-jiang,zhou-shan,pu-tuo,20150401,3,113.5
zhe-jiang,zhou-shan,pu-tuo,20150501,4,43.5
zhe-jiang,zhou-shan,pu-tuo,20150601,5,86.1
zhe-jiang,zhou-shan,pu-tuo,20150701,6,166.8
zhe-jiang,zhou-shan,pu-tuo,20150801,7,375.1
zhe-jiang,zhou-shan,pu-tuo,20150901,8,173.4
zhe-jiang,zhou-shan,pu-tuo,20151001,9,120.3
zhe-jiang,zhou-shan,pu-tuo,20151101,10,79.8
zhe-jiang,zhou-shan,pu-tuo,20151201,11,199.8
zhe-jiang,zhou-shan,pu-tuo,20151231,12,96.8
zhe-jiang,zhou-shan,zhou-shan,20150201,1,62.4
zhe-jiang,zhou-shan,zhou-shan,20150301,2,110
zhe-jiang,zhou-shan,zhou-shan,20150401,3,106
zhe-jiang,zhou-shan,zhou-shan,20150501,4,71.1
zhe-jiang,zhou-shan,zhou-shan,20150601,5,98.6
zhe-jiang,zhou-shan,zhou-shan,20150701,6,139
zhe-jiang,zhou-shan,zhou-shan,20150801,7,448.6
zhe-jiang,zhou-shan,zhou-shan,20150901,8,174.4
zhe-jiang,zhou-shan,zhou-shan,20151001,9,165.3
zhe-jiang,zhou-shan,zhou-shan,20151101,10,63.5
zhe-jiang,zhou-shan,zhou-shan,20151201,11,210.4
zhe-jiang,zhou-shan,zhou-shan,20151231,12,108.8
zhe-jiang,qu-zhou,chang-shan,20150201,1,49.2
zhe-jiang,qu-zhou,chang-shan,20150301,2,157.5
zhe-jiang,qu-zhou,chang-shan,20150401,3,115.2
zhe-jiang,qu-zhou,chang-shan,20150501,4,130.4
zhe-jiang,qu-zhou,chang-shan,20150601,5,340.5
zhe-jiang,qu-zhou,chang-shan,20150701,6,562.2
zhe-jiang,qu-zhou,chang-shan,20150801,7,243.1
zhe-jiang,qu-zhou,chang-shan,20150901,8,213.1
zhe-jiang,qu-zhou,chang-shan,20151001,9,84.1
zhe-jiang,qu-zhou,chang-shan,20151101,10,230.7
zhe-jiang,qu-zhou,chang-shan,20151201,11,252.3
zhe-jiang,qu-zhou,chang-shan,20151231,12,124.6
zhe-jiang,qu-zhou,kai-hua,20150201,1,66.3
zhe-jiang,qu-zhou,kai-hua,20150301,2,152.5
zhe-jiang,qu-zhou,kai-hua,20150401,3,108.4
zhe-jiang,qu-zhou,kai-hua,20150501,4,177.4
zhe-jiang,qu-zhou,kai-hua,20150601,5,353.8
zhe-jiang,qu-zhou,kai-hua,20150701,6,625
zhe-jiang,qu-zhou,kai-hua,20150801,7,230
zhe-jiang,qu-zhou,kai-hua,20150901,8,147.3
zhe-jiang,qu-zhou,kai-hua,20151001,9,106.6
zhe-jiang,qu-zhou,kai-hua,20151101,10,123.2
zhe-jiang,qu-zhou,kai-hua,20151201,11,248.3
zhe-jiang,qu-zhou,kai-hua,20151231,12,130.2
zhe-jiang,qu-zhou,jiang-shan,20150201,1,41.4
zhe-jiang,qu-zhou,jiang-shan,20150301,2,158.4
zhe-jiang,qu-zhou,jiang-shan,20150401,3,123.6
zhe-jiang,qu-zhou,jiang-shan,20150501,4,67.4
zhe-jiang,qu-zhou,jiang-shan,20150601,5,339.8
zhe-jiang,qu-zhou,jiang-shan,20150701,6,505.4
zhe-jiang,qu-zhou,jiang-shan,20150801,7,227.2
zhe-jiang,qu-zhou,jiang-shan,20150901,8,166.7
zhe-jiang,qu-zhou,jiang-shan,20151001,9,115
zhe-jiang,qu-zhou,jiang-shan,20151101,10,155.8
zhe-jiang,qu-zhou,jiang-shan,20151201,11,193.5
zhe-jiang,qu-zhou,jiang-shan,20151231,12,135.8
zhe-jiang,qu-zhou,qu-zhou,20150201,1,51.9
zhe-jiang,qu-zhou,qu-zhou,20150301,2,156.1
zhe-jiang,qu-zhou,qu-zhou,20150401,3,106.8
zhe-jiang,qu-zhou,qu-zhou,20150501,4,137.6
zhe-jiang,qu-zhou,qu-zhou,20150601,5,382.9
zhe-jiang,qu-zhou,qu-zhou,20150701,6,516.5
zhe-jiang,qu-zhou,qu-zhou,20150801,7,357.7
zhe-jiang,qu-zhou,qu-zhou,20150901,8,146.9
zhe-jiang,qu-zhou,qu-zhou,20151001,9,98.1
zhe-jiang,qu-zhou,qu-zhou,20151101,10,156.3
zhe-jiang,qu-zhou,qu-zhou,20151201,11,233.1
zhe-jiang,qu-zhou,qu-zhou,20151231,12,114.6
zhe-jiang,qu-zhou,qu-jiang,20150201,1,51.9
zhe-jiang,qu-zhou,qu-jiang,20150301,2,156.1
zhe-jiang,qu-zhou,qu-jiang,20150401,3,106.8
zhe-jiang,qu-zhou,qu-jiang,20150501,4,137.6
zhe-jiang,qu-zhou,qu-jiang,20150601,5,382.9
zhe-jiang,qu-zhou,qu-jiang,20150701,6,516.5
zhe-jiang,qu-zhou,qu-jiang,20150801,7,357.7
zhe-jiang,qu-zhou,qu-jiang,20150901,8,146.9
zhe-jiang,qu-zhou,qu-jiang,20151001,9,98.1
zhe-jiang,qu-zhou,qu-jiang,20151101,10,156.3
zhe-jiang,qu-zhou,qu-jiang,20151201,11,233.1
zhe-jiang,qu-zhou,qu-jiang,20151231,12,114.6
zhe-jiang,qu-zhou,long-you,20150201,1,60.5
zhe-jiang,qu-zhou,long-you,20150301,2,145.1
zhe-jiang,qu-zhou,long-you,20150401,3,105.5
zhe-jiang,qu-zhou,long-you,20150501,4,131.4
zhe-jiang,qu-zhou,long-you,20150601,5,303.9
zhe-jiang,qu-zhou,long-you,20150701,6,487.2
zhe-jiang,qu-zhou,long-you,20150801,7,233.2
zhe-jiang,qu-zhou,long-you,20150901,8,118.4
zhe-jiang,qu-zhou,long-you,20151001,9,120
zhe-jiang,qu-zhou,long-you,20151101,10,160.9
zhe-jiang,qu-zhou,long-you,20151201,11,207.1
zhe-jiang,qu-zhou,long-you,20151231,12,120
zhe-jiang,jin-hua,dong-yang,20150201,1,45.1
zhe-jiang,jin-hua,dong-yang,20150301,2,122.1
zhe-jiang,jin-hua,dong-yang,20150401,3,84.9
zhe-jiang,jin-hua,dong-yang,20150501,4,97.7
zhe-jiang,jin-hua,dong-yang,20150601,5,155.8
zhe-jiang,jin-hua,dong-yang,20150701,6,271.5
zhe-jiang,jin-hua,dong-yang,20150801,7,332.5
zhe-jiang,jin-hua,dong-yang,20150901,8,151.7
zhe-jiang,jin-hua,dong-yang,20151001,9,108.2
zhe-jiang,jin-hua,dong-yang,20151101,10,87.5
zhe-jiang,jin-hua,dong-yang,20151201,11,197.7
zhe-jiang,jin-hua,dong-yang,20151231,12,127.5
zhe-jiang,jin-hua,yi-wu,20150201,1,49.2
zhe-jiang,jin-hua,yi-wu,20150301,2,120.3
zhe-jiang,jin-hua,yi-wu,20150401,3,78.3
zhe-jiang,jin-hua,yi-wu,20150501,4,119.6
zhe-jiang,jin-hua,yi-wu,20150601,5,145.9
zhe-jiang,jin-hua,yi-wu,20150701,6,280.6
zhe-jiang,jin-hua,yi-wu,20150801,7,301.3
zhe-jiang,jin-hua,yi-wu,20150901,8,138.3
zhe-jiang,jin-hua,yi-wu,20151001,9,94.1
zhe-jiang,jin-hua,yi-wu,20151101,10,88
zhe-jiang,jin-hua,yi-wu,20151201,11,207.6
zhe-jiang,jin-hua,yi-wu,20151231,12,99.3
zhe-jiang,jin-hua,lan-xi,20150201,1,44.3
zhe-jiang,jin-hua,lan-xi,20150301,2,130.1
zhe-jiang,jin-hua,lan-xi,20150401,3,97.1
zhe-jiang,jin-hua,lan-xi,20150501,4,129.9
zhe-jiang,jin-hua,lan-xi,20150601,5,163.2
zhe-jiang,jin-hua,lan-xi,20150701,6,369.3
zhe-jiang,jin-hua,lan-xi,20150801,7,222.7
zhe-jiang,jin-hua,lan-xi,20150901,8,151.9
zhe-jiang,jin-hua,lan-xi,20151001,9,93.7
zhe-jiang,jin-hua,lan-xi,20151101,10,90
zhe-jiang,jin-hua,lan-xi,20151201,11,192.1
