num,id,Province,Place,time,ph,sol,amm,per,toc,Points,Result,Y,rain
44,173,Hunan,Changdepotou,2015120808,7.76,10.22,3.63,9999,0.14,5,Clean,0,0
44,175,Hunan,Changdeshahekou,2015120808,7.82,-1,0.78,9999,0.84,5,Clean,0,0
44,177,Yunnan,Yuxigushan,2015120808,8.78,7.86,0.82,9999,0.03,4,Clean,0,0
44,178,Ningxia,Shizuishanmahuanggou,2015120808,8.25,8.7,0.99,9999,0.48,5,Clean,0,0
44,179,Gansu,Tianshuiniubei,2015120808,8.49,8.94,6.3,9999,0.24,8,Clean,0,0
44,180,Jilin,Jianshanghuolong,2015120808,8.7,-1,10.12,9999,-1,9,Clean,0,0
44,181,Qinghai,Huangshuiminheqiao,2015120808,8.55,9.95,0.95,9999,2.45,13,Polluted,1,0
44,182,Neimenggu,Hulunbeiercuogang,2015120808,7.19,5.12,5.1,9999,0.09,8,Clean,0,0
44,183,Neimenggu,Hulunbeierdatieqiao,2015120808,7.37,-1,4.42,9999,0.1,5,Clean,0,0
44,184,Hunan,Yiyangwanjiazui,2015120808,8.91,9.49,4.24,9999,-1,5,Clean,0,0
44,186,Jilin,Linjiangweishahe,2015120808,7.69,0.11,2.78,9999,0.22,15,Polluted,1,0
44,187,Jilin,Changbailvjiangcun,2015120808,7.22,16.8,2.58,9999,0.18,6,Clean,0,0
44,188,Jilin,Dunhuaxindian,2015120808,7.57,9.65,3.79,9999,0.15,5,Clean,0,0
44,189,Jilin,Xilangkou,2015120808,7,10.28,1.99,9999,0.26,5,Clean,0,0
44,190,Hainan,Changhuajiang,2015120808,7.03,7.33,1.38,9999,0.2,6,Clean,0,0.9
44,191,Heilongjiang,Hulin,2015120808,7.36,9.56,3.3,9999,0.29,6,Clean,0,0
44,193,Jiangxi,Jiujiangduchang,2015120808,7.5,9.66,3.36,9999,0.27,6,Clean,0,0
44,194,Yunnan,Dehonggazhongqiao,2015120808,7.35,8.17,0.44,9999,0.32,5,Clean,0,0
44,195,Jilin,Songyuansonglin,2015120808,8.14,12.08,-1,9999,2.02,12,Polluted,1,0
44,196,Heilongjiang,Jiayin,2015120808,7.58,11.79,6.3,9999,0.21,8,Clean,0,0
44,197,Yunnan,Dalixiaoguanyi,2015120808,8.62,8.74,-1,9999,0.06,3,Clean,0,0
44,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015120808,7.99,12.5,1.1,9999,0.4,5,Clean,0,1.6
44,199,Xinjiang,63tuanyilihedaqiao,2015120808,8.66,9.89,3.68,9999,0.14,5,Clean,0,0
44,201,Jilin,Changchunnanlou,2015120808,7.42,1.38,10.65,9999,12.91,29,Polluted,1,0
44,202,Hainan,Wanquanhedancun,2015120808,7.07,7.42,-1,9999,0.23,5,Clean,0,0
44,203,Jiangxi,Shangraokangshan,2015120808,7.13,8.56,-1,9999,0.2,4,Clean,0,0
44,204,Heilongjiang,Jiamusijiangxindao,2015120808,7.36,11.94,5.95,-1,0.25,7,Clean,0,0
44,206,Guangxi,Fangchenggangdongxing,2015120808,6.8,9.51,-1,0.59,0.29,4,Clean,0,0
44,207,Heilongjiang,Jixizhiyiqiao,2015120808,6.55,2.84,4.6,-1,0.16,14,Polluted,1,0
44,208,Heilongjiang,Jixidangbizhen,2015120808,7.39,11.66,4.3,-1,0.2,7,Clean,0,0
44,209,Yunnan,Kunmingdianchinanan,2015120808,9.56,12.07,5.27,27.7,0.19,16,Polluted,1,0
44,210,Yunnan,Kunmingluojiaying,2015120808,9.58,9.41,6.7,9.8,0.25,17,Polluted,1,0
44,212,Neimenggu,Hulunbeierbeierhu,2015120808,8.67,10.99,13.16,18.31,0.02,11,Polluted,1,0
44,213,Heilongjiang,Mohebeijicun,2015120808,7.87,11.37,4.48,5.39,0.17,7,Clean,0,0
44,214,Xicang,Linzhimirui,2015120808,8.6,7.68,0.98,1.76,-1,3,Clean,0,0
44,215,Heilongjiang,Fuyuan,2015120808,7.3,12.43,7.09,9999,0.24,8,Clean,0,0
44,216,Guangxi,Chongzuobajiaodianzhan,2015120808,8.13,9.11,1.05,1.19,-1,3,Clean,0,0
44,217,Yunnan,Baoshanhongqiqiao,2015120808,7.69,8.29,1.35,4.22,0.08,4,Clean,0,0
44,218,Heilongjiang,Haerbinhulanhetieluqiao,2015120808,6.85,5.06,4.5,9999,2.39,17,Polluted,1,0
44,219,Yunnan,Dalierhaijinhezhan,2015120808,8.16,9,0.65,6.14,0.09,4,Clean,0,0
45,5,Zhongqing,Zhutuo,2015120812,8.01,8.6,1.24,9999,0.31,5,Clean,0,0
45,8,Zhejiang,Huzhouxintanggang,2015120812,7.35,7.94,2.59,9999,0.53,7,Clean,0,0
45,12,Henan,Jiyuanxiaolangdi,2015120812,8.66,9.8,1.75,9999,0.29,5,Clean,0,0
45,14,Heilongjiang,Zhaoyuan,2015120812,-1,9.32,7.2,9999,1.19,9,Clean,0,0
45,16,Hunan,Yueyangchenglingji,2015120812,7.56,8.6,2.51,9999,0.42,6,Clean,0,0
45,18,Jiangsu,Nanjinglinshan,2015120812,8.25,9.38,-1,9999,4.53,12,Polluted,1,0
45,19,Jiangsu,Xuyi,2015120812,7.51,11.25,4.7,9999,0.35,7,Clean,0,0
45,20,Jiangsu,Peicang,2015120812,8.09,9.37,4.41,4.21,0.25,7,Clean,0,0
45,32,Anhui,Funanwangjiaba,2015120812,-1,-1,5.16,-1,-1,3,Clean,0,0
45,53,Beijing,Gubeikou,2015120812,8.42,10.45,2.98,9999,0.26,6,Clean,0,0
45,54,Tianjin,Guoheqiao,2015120812,7.71,7.23,-1,2.14,0.18,5,Clean,0,0
45,56,Anhui,Anqingwanhekou,2015120812,7.58,8.86,3.26,9999,0.2,6,Clean,0,0
45,57,Liaoning,Tielingzhuershan,2015120812,6.63,11.6,3.17,13.68,0.34,6,Clean,0,0
45,59,Anhui,Jieshouqidukou,2015120812,7.85,5.98,5.4,6.3,2.73,17,Polluted,1,0
45,60,Tianjin,Sanchakou,2015120812,7.42,9.66,5.01,9999,0.89,8,Clean,0,0
45,61,Liaoning,Panjinxingan,2015120812,6.61,9.72,2.89,5.18,0.77,7,Clean,0,0
45,62,Yunnan,Kunmingxiyuansuidao,2015120812,8.11,8.92,14.1,9999,0.18,12,Polluted,1,2.7
45,63,Guangdong,Guangzhouchangzhou,2015120812,7.1,5.13,1.99,9999,0.84,8,Clean,0,0
45,66,Hebei,Zhangjiakoubahaoqiao,2015120812,7.1,9.73,-1,9999,1.13,6,Clean,0,0
45,67,Jilin,Changchunsonghuajiangcun,2015120812,7.25,8.87,3.3,9999,-1,4,Clean,0,0
45,68,Jilin,Baichengbaishatan,2015120812,7.33,10.31,4.6,9999,0.28,7,Clean,0,0
45,69,Heilongjiang,Tongjiang,2015120812,8.17,13.54,-1,9999,0.39,4,Clean,0,0
45,70,Liaoning,Yingkouliaohegongyuan,2015120812,7.48,0.68,0.05,-1,1.32,16,Polluted,1,0
45,72,Hebei,Shijiazhuanggangnanshuiku,2015120812,8.99,12.39,1.3,2,0.1,4,Clean,0,0
45,73,Beijing,Mentougouyanhecheng,2015120812,8.62,11.27,1.74,9999,0.07,4,Clean,0,0
45,76,Jiangxi,Jiujianghexishuichang,2015120812,7.61,10.32,2.33,9999,0.26,6,Clean,0,0
45,77,Jiangsu,Wuxishazhu,2015120812,7.57,11.99,-1,9999,0.21,4,Clean,0,0
45,78,Anhui,Chaohuyuxikou,2015120812,7.87,10.4,3.31,4.18,0.12,5,Clean,0,0
45,79,Guangxi,Wuzhoujieshou,2015120812,7.03,9.46,-1,9999,0.17,4,Clean,0,1
45,80,Guangxi,Nanninglaokou,2015120812,8.34,8.59,1.62,9999,0.12,4,Clean,0,1.8
45,81,Gansu,Lanzhouxinchengqiao,2015120812,7.23,8.62,-1,9999,0.29,4,Clean,0,0
45,83,Neimenggu,Baotouhuajiangyingzi,2015120812,7.53,12.37,5.1,9999,0.33,7,Clean,0,0
45,84,Shanxi,Yunchenghejindaqiao,2015120812,7.92,10.85,2.7,15.3,11.64,14,Polluted,1,0
45,85,Shandong,Jinanbokou,2015120812,8.69,12.63,2.39,9999,0.23,6,Clean,0,0
45,97,Zhejiang,Jiaxingwangjiangjing,2015120812,7.09,5.8,6.22,6.7,1.46,12,Polluted,1,0
45,103,Jiangsu,Suzhouxishan,2015120812,8.35,7.35,3.57,9999,0.2,7,Clean,0,0
45,104,Zhejiang,Hangzhoujiukengkou,2015120812,7.43,10.54,1.17,9999,0.08,4,Clean,0,0
45,105,Anhui,Hefeihubin,2015120812,7.58,11.57,4.02,9999,1.25,9,Clean,0,0
45,106,Anhui,Huaibeixiaowangqiao,2015120812,8.67,18.5,7.78,9999,0.02,7,Clean,0,0
45,109,Anhui,Bangbubangbuzha,2015120812,7.24,10.08,3.54,9999,0.41,6,Clean,0,0
45,110,Hunan,Changshaxingang,2015120812,7.62,8.33,1.81,9999,-1,3,Clean,0,0
45,111,Jiangsu,Yixinglanshanzui,2015120812,7.62,10.33,4.11,9999,0.24,7,Clean,0,0
45,112,Jiangsu,Yangzhousanjiangying,2015120812,7.19,10.05,2.9,9999,0.15,5,Clean,0,0
45,113,Ningxia,Zhongweixindun,2015120812,8.74,10.48,0.5,9999,-1,3,Clean,0,0
45,114,Jiangxi,Jiujianghamashi,2015120812,7.31,10.04,3.68,9999,0.32,6,Clean,0,0
45,115,Shandong,Linyiqingquansi,2015120812,7.41,8.12,-1,9999,0.09,3,Clean,0,0
45,116,Liaoning,Fushundahuofangshuiku,2015120812,7.67,11.79,1.86,9999,0.01,4,Clean,0,0
45,117,Sichuan,Yibinliangjianggou,2015120812,7.67,9.42,2.02,9999,0.14,5,Clean,0,0
45,118,Sichuan,Luzhoutuojiangerqiao,2015120812,7.87,7.81,2.02,9999,0.1,5,Clean,0,0
45,119,Sichuan,Leshanminjiangdaqiao,2015120812,7.66,9.47,3.03,9999,0.51,7,Clean,0,0
45,121,Neimenggu,Wuhaihaibowan,2015120812,8.32,9.77,3.26,9999,0.3,6,Clean,0,0
45,122,Henan,Zhoukoushenqiuzha,2015120812,7.38,6.81,4.86,4.59,1.43,10,Polluted,1,0
45,123,Jiangxi,Nanchangchucha,2015120812,6.4,8.89,2.01,-1,0.38,6,Clean,0,0
45,124,Yunnan,Kunmingguanyinshan,2015120812,9.3,9.36,9.72,9999,1.54,23,Polluted,1,0
45,126,Guangxi,Guigangshizui,2015120812,7.64,8.41,0.6,9999,0.41,5,Clean,0,0
45,128,Fujian,Fuzhoubaiyantan,2015120812,6.82,5.98,9.76,9999,-3,8,Clean,0,0
45,129,Shanghai,Qingpujishuigang,2015120812,7.71,8.3,3.96,9999,1.46,8,Clean,0,0
45,131,Guangxi,Guilinyangshuo,2015120812,8.04,8.26,1.63,9999,0.13,4,Clean,0,0
45,132,Liaoning,Liaoyangtangheshuiku,2015120812,-1,-1,1.4,9999,-1,1,Inconclusive,-,0
45,134,Shandong,Zaozhuangtaierzhuang,2015120812,7.27,6.73,4.87,9999,0.28,8,Clean,0,0
45,135,Liaoning,Dandongyalvjiangqiao,2015120812,7.54,8.96,2.74,2.41,0.01,5,Clean,0,0
45,137,Henan,Nanyangtaocha,2015120812,7.39,11.01,6.4,9999,1.22,10,Polluted,1,0
45,138,Shandong,Liaochengchenggouwan,2015120812,-1,-1,9999,-1,0.38,2,Inconclusive,-,0
45,140,Yunnan,Xishuangbannaganlanba,2015120812,7.31,6.65,1.45,-1,0.05,5,Clean,0,0.2
45,142,Guangdong,Zhongshanhenglan,2015120812,7.29,9.59,2,9999,0.18,5,Clean,0,0
45,144,Heilongjiang,Fuyuanwusuzhen,2015120812,6.76,11.03,3.74,-1,0.17,6,Clean,0,0
45,146,Yunnan,Honghezhouhekou,2015120812,8.44,8.01,1.62,2.4,0.45,5,Clean,0,2.8
45,147,Shandong,Linyizhongfangqiao,2015120812,7.91,13.21,6.3,7.9,0.12,7,Clean,0,0
45,149,Anhui,Chuzhouxiaoliuxiang,2015120812,7.93,9.23,3.5,4.2,0.29,6,Clean,0,0
45,150,Shandong,Linyilaogouqiao,2015120812,7.49,16.65,6.83,8.55,0.1,7,Clean,0,0
45,151,Anhui,Suzhousixiangongluqiao,2015120812,7.94,15.2,6.9,6.5,0.3,8,Clean,0,0
45,152,Jiangsu,Sihongdaqu,2015120812,8.05,11.43,3.44,5.5,0.47,6,Clean,0,0
45,153,Jiangsu,Xuzhouxiaohongquan,2015120812,7.17,8.85,3.45,7.83,-1,4,Clean,0,0
45,154,Henan,Xinyanghuaibinshuiwenzhan,2015120812,7.6,9.44,7.7,6.4,0.2,8,Clean,0,0
45,155,Anhui,Bozhouyanji,2015120812,7.63,5.84,0.06,-1,2.34,15,Polluted,1,0
45,156,Jiangsu,Lianyungangdaxingqiao,2015120812,8.11,10.25,3.85,6.14,1.24,8,Clean,0,0
45,158,Sichuan,Guangyuanqingfengxia,2015120812,8.67,8.37,1.19,1.44,0.04,4,Clean,0,0
45,159,Anhui,Suzhouyangzhuang,2015120812,7.65,6.96,7.1,5.8,0.68,10,Polluted,1,0
45,161,Anhui,Fuyangzhangdaqiao,2015120812,7.67,5.58,2.7,3.1,0.15,7,Clean,0,0
45,162,Henan,Xinyangjiangjishuiwenzhan,2015120812,7.96,9.49,1,5.1,0.38,5,Clean,0,0
45,164,Jiangsu,Xuzhoulijiqiao,2015120812,7.55,13.79,4.47,7.74,2.08,15,Polluted,1,0
45,166,Anhui,Fuyangxuzhuang,2015120812,8.41,11.38,5.01,5.88,0.32,7,Clean,0,0
45,173,Hunan,Changdepotou,2015120812,7.78,10.22,2.96,9999,0.14,5,Clean,0,0
45,175,Hunan,Changdeshahekou,2015120812,7.79,-1,1.11,9999,0.62,5,Clean,0,0
45,177,Yunnan,Yuxigushan,2015120812,8.79,8.35,0.42,9999,0.02,4,Clean,0,0
45,178,Ningxia,Shizuishanmahuanggou,2015120812,8.27,8.2,2.52,9999,0.5,6,Clean,0,0
45,179,Gansu,Tianshuiniubei,2015120812,8.47,8.92,6.5,9999,0.25,8,Clean,0,0
45,181,Qinghai,Huangshuiminheqiao,2015120812,8.52,9.89,1.1,9999,2.48,13,Polluted,1,0
45,182,Neimenggu,Hulunbeiercuogang,2015120812,7.2,5.42,7,9999,0.07,9,Clean,0,0
45,183,Neimenggu,Hulunbeierdatieqiao,2015120812,7.35,-1,4.3,9999,0.1,5,Clean,0,0
45,184,Hunan,Yiyangwanjiazui,2015120812,8.97,9.72,3.47,9999,-1,4,Clean,0,0
45,185,Heilongjiang,Huma,2015120812,8.31,11.48,-1,9999,0.41,4,Clean,0,0
45,186,Jilin,Linjiangweishahe,2015120812,7.68,0.2,2.08,9999,0.21,15,Polluted,1,0
45,187,Jilin,Changbailvjiangcun,2015120812,7.25,16.6,2.75,9999,0.19,6,Clean,0,0
45,188,Jilin,Dunhuaxindian,2015120812,7.57,9.83,3.95,9999,0.18,6,Clean,0,0
45,189,Jilin,Xilangkou,2015120812,7,10.39,1.91,9999,0.31,5,Clean,0,0
45,191,Heilongjiang,Hulin,2015120812,7.36,9.25,3.58,9999,0.29,6,Clean,0,0
45,193,Jiangxi,Jiujiangduchang,2015120812,7.54,10.17,3.46,9999,0.21,6,Clean,0,0
45,195,Jilin,Songyuansonglin,2015120812,8.17,12.21,-1,9999,1.21,6,Clean,0,0
45,196,Heilongjiang,Jiayin,2015120812,7.59,12.59,6.49,9999,0.29,8,Clean,0,0
45,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015120812,7.99,12.6,0.6,9999,0.2,5,Clean,0,0.9
45,199,Xinjiang,63tuanyilihedaqiao,2015120812,8.67,10.02,2.19,9999,0.16,6,Clean,0,0
45,203,Jiangxi,Shangraokangshan,2015120812,7.12,8.38,1.7,9999,0.19,5,Clean,0,0
45,204,Heilongjiang,Jiamusijiangxindao,2015120812,7.23,13.04,6.74,-1,0.23,8,Clean,0,0
45,206,Guangxi,Fangchenggangdongxing,2015120812,6.77,9.77,-1,0.66,0.11,3,Clean,0,0
45,207,Heilongjiang,Jixizhiyiqiao,2015120812,6.55,2.24,4.8,-1,0.16,14,Polluted,1,0
45,208,Heilongjiang,Jixidangbizhen,2015120812,7.34,11.54,3.8,-1,0.21,6,Clean,0,0
45,209,Yunnan,Kunmingdianchinanan,2015120812,9.65,12.79,4.7,27.3,0.14,15,Polluted,1,0
45,210,Yunnan,Kunmingluojiaying,2015120812,9.64,11.04,14.2,9.3,0.19,21,Polluted,1,0
45,212,Neimenggu,Hulunbeierbeierhu,2015120812,8.66,11.07,13.65,18,0.06,11,Polluted,1,0
45,213,Heilongjiang,Mohebeijicun,2015120812,7.87,11.38,4.59,5.05,0.15,6,Clean,0,0
45,214,Xicang,Linzhimirui,2015120812,8.6,7.64,1.29,1.8,0.53,6,Clean,0,0
45,215,Heilongjiang,Fuyuan,2015120812,7.29,12.42,6.39,9999,0.24,8,Clean,0,0
45,216,Guangxi,Chongzuobajiaodianzhan,2015120812,8.13,9.1,0.97,1.06,-1,3,Clean,0,0
45,219,Yunnan,Dalierhaijinhezhan,2015120812,8.3,8.9,2.03,5.82,0.14,5,Clean,0,0
46,8,Zhejiang,Huzhouxintanggang,2015120816,7.35,7.98,2.59,9999,0.54,7,Clean,0,0
46,12,Henan,Jiyuanxiaolangdi,2015120816,8.64,9.66,1.6,9999,0.28,5,Clean,0,0
46,14,Heilongjiang,Zhaoyuan,2015120816,-1,8.64,12.4,9999,0.74,12,Polluted,1,0
46,16,Hunan,Yueyangchenglingji,2015120816,7.56,8.45,2.34,9999,0.41,6,Clean,0,0
46,18,Jiangsu,Nanjinglinshan,2015120816,8.24,9.41,1.65,9999,0.41,5,Clean,0,0
46,19,Jiangsu,Xuyi,2015120816,7.52,11.03,4.7,9999,0.31,7,Clean,0,0
46,20,Jiangsu,Peicang,2015120816,8.11,9.21,4.22,4,0.23,7,Clean,0,0
46,32,Anhui,Funanwangjiaba,2015120816,-1,-1,5.21,-1,-1,3,Clean,0,0
46,53,Beijing,Gubeikou,2015120816,8.41,10.5,3.18,9999,0.21,6,Clean,0,0
46,54,Tianjin,Guoheqiao,2015120816,7.72,7.24,-1,2.19,0.19,5,Clean,0,0
46,56,Anhui,Anqingwanhekou,2015120816,7.6,8.87,2.98,9999,0.2,6,Clean,0,0
46,57,Liaoning,Tielingzhuershan,2015120816,6.64,11.7,3.2,13.77,0.33,6,Clean,0,0
46,59,Anhui,Jieshouqidukou,2015120816,7.85,6.04,5.3,6.2,2.79,16,Polluted,1,0
46,60,Tianjin,Sanchakou,2015120816,7.42,9.77,5,9999,0.84,8,Clean,0,0
46,61,Liaoning,Panjinxingan,2015120816,6.61,9.59,2.73,4.93,0.77,7,Clean,0,0
46,62,Yunnan,Kunmingxiyuansuidao,2015120816,8.19,9.27,12.9,9999,0.15,11,Polluted,1,1.6
46,63,Guangdong,Guangzhouchangzhou,2015120816,7.12,4.84,1.98,9999,0.9,9,Clean,0,2.7
46,64,Guangdong,Qingyuanqixinggang,2015120816,7.38,11.23,0.88,0.71,0.27,5,Clean,0,4.8
46,66,Hebei,Zhangjiakoubahaoqiao,2015120816,7.24,8.49,-1,9999,1.06,6,Clean,0,0
46,68,Jilin,Baichengbaishatan,2015120816,7.41,9.8,4.6,9999,0.28,7,Clean,0,0
46,69,Heilongjiang,Tongjiang,2015120816,8.17,13.38,-1,9999,0.47,4,Clean,0,0
46,70,Liaoning,Yingkouliaohegongyuan,2015120816,7.4,0.88,-1,-1,1.31,15,Polluted,1,0
46,72,Hebei,Shijiazhuanggangnanshuiku,2015120816,8.53,11,1.3,1.9,0.01,4,Clean,0,0
46,73,Beijing,Mentougouyanhecheng,2015120816,8.59,11.46,1.76,9999,0.06,4,Clean,0,0
46,74,Sichuan,Panzhihualongdong,2015120816,8.46,9.28,1.35,9999,-1,3,Clean,0,0
46,76,Jiangxi,Jiujianghexishuichang,2015120816,7.61,9.86,2.35,9999,0.25,6,Clean,0,0
46,77,Jiangsu,Wuxishazhu,2015120816,7.66,11.77,-1,9999,0.21,4,Clean,0,0
46,78,Anhui,Chaohuyuxikou,2015120816,7.92,10.57,4.07,5.14,0.22,7,Clean,0,0
46,79,Guangxi,Wuzhoujieshou,2015120816,7.03,9.36,-1,9999,0.16,4,Clean,0,4.9
46,80,Guangxi,Nanninglaokou,2015120816,8.32,8.57,1.53,9999,0.14,4,Clean,0,1.7
46,81,Gansu,Lanzhouxinchengqiao,2015120816,7.28,8.85,-1,9999,0.26,4,Clean,0,0
46,84,Shanxi,Yunchenghejindaqiao,2015120816,7.84,10.04,3.8,16.4,11.22,14,Polluted,1,0
46,85,Shandong,Jinanbokou,2015120816,8.69,12.59,2.53,9999,0.24,6,Clean,0,0
46,97,Zhejiang,Jiaxingwangjiangjing,2015120816,7.11,5.16,6.01,6.34,1.4,12,Polluted,1,0
46,103,Jiangsu,Suzhouxishan,2015120816,8.2,7.45,3.2,9999,0.24,7,Clean,0,0
46,104,Zhejiang,Hangzhoujiukengkou,2015120816,7.51,10.6,1.24,9999,0.1,4,Clean,0,0
46,105,Anhui,Hefeihubin,2015120816,7.52,11.34,3.94,9999,1.02,8,Clean,0,0
46,106,Anhui,Huaibeixiaowangqiao,2015120816,8.5,17.46,5.95,9999,0.09,6,Clean,0,0
46,108,Shanxi,Xinzhouwanjiazhai,2015120816,7.14,8.36,2.84,9999,-1,4,Clean,0,0
46,109,Anhui,Bangbubangbuzha,2015120816,7.21,10.11,3.48,9999,0.42,6,Clean,0,0
46,110,Hunan,Changshaxingang,2015120816,7.51,8.28,1.83,9999,-1,3,Clean,0,0
46,111,Jiangsu,Yixinglanshanzui,2015120816,7.7,10.08,4.01,9999,0.19,7,Clean,0,0
46,112,Jiangsu,Yangzhousanjiangying,2015120816,7.2,10.05,2.9,9999,0.14,5,Clean,0,0
46,113,Ningxia,Zhongweixindun,2015120816,8.74,10.44,0.5,9999,-1,3,Clean,0,0
46,114,Jiangxi,Jiujianghamashi,2015120816,7.28,9.97,3.73,9999,0.31,6,Clean,0,0
46,115,Shandong,Linyiqingquansi,2015120816,7.4,8.31,-1,9999,0.45,4,Clean,0,0
46,116,Liaoning,Fushundahuofangshuiku,2015120816,7.68,11.8,1.91,9999,0.01,4,Clean,0,0
46,117,Sichuan,Yibinliangjianggou,2015120816,7.71,9.38,2.04,9999,-1,4,Clean,0,0
46,118,Sichuan,Luzhoutuojiangerqiao,2015120816,7.9,7.88,2.01,9999,0.11,5,Clean,0,0
46,121,Neimenggu,Wuhaihaibowan,2015120816,8.32,9.72,3.35,9999,0.33,6,Clean,0,0
46,122,Henan,Zhoukoushenqiuzha,2015120816,7.17,7.02,5.13,4.89,1.35,10,Polluted,1,0
46,123,Jiangxi,Nanchangchucha,2015120816,6.12,8.4,1.83,-1,0.31,5,Clean,0,0
46,124,Yunnan,Kunmingguanyinshan,2015120816,9.32,9.47,9.32,9999,0.92,18,Polluted,1,0
46,126,Guangxi,Guigangshizui,2015120816,7.64,8.47,0.6,9999,0.42,5,Clean,0,0
46,127,Guangxi,Pingxiangpingerguan,2015120816,7.55,9.27,2.42,9999,0.29,6,Clean,0,6.8
46,128,Fujian,Fuzhoubaiyantan,2015120816,6.86,6.1,3.53,9999,-3,5,Clean,0,0
46,129,Shanghai,Qingpujishuigang,2015120816,7.77,7.13,4.06,9999,0.53,9,Clean,0,0
46,131,Guangxi,Guilinyangshuo,2015120816,8.12,9.3,1.57,9999,0.18,5,Clean,0,5.8
46,132,Liaoning,Liaoyangtangheshuiku,2015120816,-1,-1,1.3,9999,-1,1,Inconclusive,-,0
46,133,Heilongjiang,Heihe,2015120816,6.75,9.51,6.48,9999,0.12,7,Clean,0,0
46,134,Shandong,Zaozhuangtaierzhuang,2015120816,7.23,6.82,5.9,9999,0.29,8,Clean,0,0
46,135,Liaoning,Dandongyalvjiangqiao,2015120816,7.54,10.4,3.39,2.81,0.03,5,Clean,0,0
46,137,Henan,Nanyangtaocha,2015120816,7.64,10.86,4.1,9999,0.25,7,Clean,0,0
46,138,Shandong,Liaochengchenggouwan,2015120816,-1,-1,9999,-1,0.5,2,Inconclusive,-,0
46,140,Yunnan,Xishuangbannaganlanba,2015120816,7.39,6.96,2.65,-1,-1,5,Clean,0,1
46,142,Guangdong,Zhongshanhenglan,2015120816,7.29,9.59,2.3,9999,0.18,6,Clean,0,0
46,144,Heilongjiang,Fuyuanwusuzhen,2015120816,6.75,11.43,3.72,-1,0.18,6,Clean,0,0
46,146,Yunnan,Honghezhouhekou,2015120816,8.49,8.19,1.39,1.94,0.33,5,Clean,0,1.1
46,147,Shandong,Linyizhongfangqiao,2015120816,8.1,14.82,4.5,5.6,0.11,6,Clean,0,0
46,149,Anhui,Chuzhouxiaoliuxiang,2015120816,7.95,9.2,3.9,4.7,0.27,6,Clean,0,0
46,150,Shandong,Linyilaogouqiao,2015120816,7.3,17.21,6.2,7.76,0.31,8,Clean,0,0
46,151,Anhui,Suzhousixiangongluqiao,2015120816,7.95,15.53,7.2,7.2,0.35,8,Clean,0,0
46,152,Jiangsu,Sihongdaqu,2015120816,8.09,11.55,3.54,5.59,0.42,6,Clean,0,0
46,153,Jiangsu,Xuzhouxiaohongquan,2015120816,6.9,8.58,3.39,7.69,-1,4,Clean,0,0
46,155,Anhui,Bozhouyanji,2015120816,7.67,6.32,0.06,-1,2.46,14,Polluted,1,0
46,156,Jiangsu,Lianyungangdaxingqiao,2015120816,8.12,9.77,3.76,5.83,1.24,8,Clean,0,0
46,158,Sichuan,Guangyuanqingfengxia,2015120816,8.65,8.41,1.19,1.42,0.04,4,Clean,0,0
46,159,Anhui,Suzhouyangzhuang,2015120816,7.71,7.66,6.6,5.1,0.37,8,Clean,0,0
46,161,Anhui,Fuyangzhangdaqiao,2015120816,7.68,5.77,2.7,3.1,0.16,8,Clean,0,0
46,162,Henan,Xinyangjiangjishuiwenzhan,2015120816,7.92,8.63,1.1,6.1,0.4,5,Clean,0,0
46,164,Jiangsu,Xuzhoulijiqiao,2015120816,7.6,14.27,4.81,8.69,1.98,13,Polluted,1,0
46,166,Anhui,Fuyangxuzhuang,2015120816,8.5,12.38,5.23,6.14,0.33,7,Clean,0,0
46,167,Guizhou,Chishuilianyuxi,2015120816,7.62,9.72,2.41,9999,0.18,6,Clean,0,3.1
46,168,Hubei,Ezhouqixing,2015120816,8.05,10.89,2.19,9999,0.12,5,Clean,0,0
46,173,Hunan,Changdepotou,2015120816,7.71,10.26,3.58,9999,0.12,5,Clean,0,0
46,175,Hunan,Changdeshahekou,2015120816,7.81,-1,1.11,9999,0.65,5,Clean,0,0
46,177,Yunnan,Yuxigushan,2015120816,8.79,8.32,0.62,9999,0.1,4,Clean,0,0
46,178,Ningxia,Shizuishanmahuanggou,2015120816,8.26,8.08,0.64,9999,0.59,6,Clean,0,0
46,179,Gansu,Tianshuiniubei,2015120816,8.48,8.92,4.7,9999,0.21,7,Clean,0,0
46,181,Qinghai,Huangshuiminheqiao,2015120816,8.5,9.45,0.52,9999,2.43,13,Polluted,1,0
46,182,Neimenggu,Hulunbeiercuogang,2015120816,7.18,5.35,7.5,9999,0.09,9,Clean,0,0
46,183,Neimenggu,Hulunbeierdatieqiao,2015120816,7.37,-1,5.7,9999,0.12,5,Clean,0,0
46,184,Hunan,Yiyangwanjiazui,2015120816,8.84,9.61,3.68,9999,-1,4,Clean,0,0
46,186,Jilin,Linjiangweishahe,2015120816,7.69,0.1,2.8,9999,0.22,15,Polluted,1,0
46,187,Jilin,Changbailvjiangcun,2015120816,7.27,17.2,2.6,9999,0.19,6,Clean,0,0
46,188,Jilin,Dunhuaxindian,2015120816,7.59,10.01,4.02,9999,0.14,6,Clean,0,0
46,189,Jilin,Xilangkou,2015120816,7.02,10.49,2.26,9999,0.34,6,Clean,0,0
